order_id,customer_id,amount,country,order_date
59755,397,124.83,FR,2025-11-10
59756,358,226.66,ES,2025-07-07
59757,499,256.09,FR,2025-12-21
59758,359,92.98,ES,2025-07-21
59759,480,353.14,FR,2025-11-06
59760,318,456.86,DE,2025-03-26
59761,47,451.97,ES,2025-06-08
59762,360,242.73,US,2025-09-20
59763,423,250.72,FR,2025-12-13
59764,85,372.51,US,2025-08-12
59765,485,149.87,IT,2025-01-28
59766,198,431.11,ES,2025-09-30
59767,126,419.62,DE,2025-12-30
59768,265,276.89,ES,2025-06-24
59769,288,266.9,DE,2025-12-26
59770,370,34.3,US,2025-03-21
59771,355,476.7,IT,2025-09-29
59772,397,422.16,FR,2025-05-23
59773,315,40.27,US,2025-08-22
59774,359,351.49,DE,2025-11-25
59775,342,52.37,US,2025-06-30
59776,448,119.69,FR,2025-05-24
59777,1,349.55,FR,2025-10-24
59778,335,405.49,DE,2025-07-23
59779,401,429.17,US,2025-06-22
59780,237,478.52,IT,2025-06-01
59781,141,146.25,DE,2025-05-14
59782,342,245.78,ES,2025-07-14
59783,244,460.94,FR,2025-07-27
59784,304,255.03,US,2025-03-10
59785,350,291.43,DE,2025-10-01
59786,345,22.26,IT,2025-02-28
59787,174,212.16,ES,2025-11-15
59788,366,376.98,IT,2025-08-31
59789,457,320.12,ES,2025-12-17
59790,357,146.83,FR,2025-09-20
59791,336,459.06,ES,2025-08-30
59792,16,143.12,US,2025-08-21
59793,160,485.86,ES,2025-07-02
59794,433,357.93,US,2025-05-24
59795,374,423.92,ES,2025-08-11
59796,113,90.01,FR,2025-02-13
59797,420,132.43,ES,2025-01-22
59798,72,422.7,US,2025-09-19
59799,398,75.67,DE,2025-04-08
59800,83,335.66,US,2025-07-11
59801,204,299.7,FR,2025-11-29
59802,58,151.96,US,2025-08-06
59803,261,273.27,ES,2025-02-14
59804,170,81.0,US,2025-05-09
59805,239,171.8,FR,2025-05-03
59806,414,480.09,ES,2025-03-08
59807,109,378.51,FR,2026-01-02
59808,364,205.27,ES,2025-12-16
59809,340,149.26,US,2025-03-27
59810,347,442.9,DE,2025-12-06
59811,180,151.14,DE,2025-06-04
59812,7,29.37,ES,2025-07-20
59813,87,198.13,DE,2025-02-15
59814,72,167.62,IT,2025-02-12
59815,67,29.47,DE,2025-09-01
59816,350,359.19,FR,2025-01-27
59817,390,400.98,US,2025-03-04
59818,219,423.73,ES,2025-03-14
59819,43,225.16,DE,2025-05-14
59820,53,108.39,IT,2025-08-26
59821,253,26.11,DE,2025-10-31
59822,488,214.91,US,2025-07-22
59823,192,125.68,FR,2025-04-06
59824,220,346.22,ES,2025-04-30
59825,455,227.95,IT,2025-08-25
59826,250,131.51,FR,2025-10-06
59827,88,475.63,DE,2025-12-15
59828,284,27.86,FR,2025-02-05
59829,246,55.69,IT,2025-02-04
59830,66,63.26,US,2025-05-18
59831,66,465.73,IT,2025-04-28
59832,133,329.31,US,2025-02-15
59833,303,406.34,IT,2025-01-27
59834,270,36.23,ES,2025-05-01
59835,367,344.95,IT,2025-10-31
59836,436,93.35,ES,2025-04-05
59837,372,404.94,FR,2025-07-30
59838,127,243.74,ES,2025-02-19
59839,158,41.72,FR,2025-12-16
59840,473,496.37,ES,2025-06-02
59841,109,142.52,ES,2025-07-29
59842,115,349.0,DE,2025-12-18
59843,395,223.38,DE,2025-02-05
59844,295,12.02,DE,2025-06-03
59845,260,211.89,DE,2025-08-02
59846,278,418.42,US,2025-08-20
59847,300,302.63,IT,2025-07-29
59848,312,129.43,ES,2025-09-27
59849,120,394.4,FR,2025-03-04
59850,93,102.65,ES,2025-05-30
59851,205,19.59,FR,2025-09-25
59852,364,253.41,ES,2025-05-12
59853,95,377.69,FR,2025-10-13
59854,3,146.85,DE,2025-03-14
59855,31,33.75,IT,2025-07-06
59856,55,125.46,ES,2025-04-13
59857,95,386.09,DE,2025-08-25
59858,327,124.36,DE,2025-03-20
59859,15,45.92,ES,2025-07-18
59860,5,277.35,DE,2025-10-08
59861,63,197.55,US,2025-09-26
59862,213,257.73,IT,2025-06-30
59863,384,315.79,DE,2025-10-29
59864,47,284.38,US,2025-09-21
59865,317,364.39,US,2025-08-13
59866,102,206.0,FR,2025-12-13
59867,223,227.05,US,2025-12-05
59868,488,60.03,DE,2025-11-18
59869,11,304.36,FR,2025-05-29
59870,401,374.54,US,2025-06-03
59871,413,74.7,FR,2025-05-19
59872,97,381.48,DE,2025-07-26
59873,436,65.34,IT,2025-04-20
59874,441,12.85,FR,2025-10-03
59875,259,226.74,FR,2025-05-16
59876,138,331.74,DE,2025-12-08
59877,455,240.5,IT,2025-06-20
59878,360,215.45,US,2025-10-27
59879,316,356.69,FR,2025-09-30
59880,458,225.3,US,2025-07-24
59881,135,307.59,IT,2025-08-24
59882,278,416.64,DE,2025-10-18
59883,219,248.06,DE,2025-07-01
59884,405,382.38,FR,2025-05-10
59885,123,317.21,DE,2025-01-18
59886,100,260.52,US,2025-03-10
59887,279,378.21,DE,2026-01-13
59888,183,368.01,DE,2025-02-02
59889,152,358.99,DE,2025-08-08
59890,158,249.24,FR,2025-03-04
59891,390,127.41,IT,2026-01-01
59892,240,469.73,DE,2025-08-18
59893,324,451.88,DE,2025-08-16
59894,151,456.83,US,2025-05-20
59895,392,453.93,IT,2025-09-24
59896,111,40.36,FR,2025-07-27
59897,117,225.53,IT,2025-01-24
59898,261,226.71,ES,2025-02-05
59899,60,45.1,US,2025-09-02
59900,189,139.15,ES,2025-04-21
59901,93,249.54,US,2025-06-07
59902,76,38.07,FR,2025-01-29
59903,296,96.73,FR,2025-02-01
59904,148,257.62,IT,2025-04-15
59905,296,386.77,DE,2025-03-23
59906,229,195.11,IT,2025-02-25
59907,319,427.26,DE,2025-03-30
59908,35,282.16,US,2025-04-15
59909,63,320.28,IT,2025-07-30
59910,207,248.39,DE,2025-05-10
59911,297,472.79,IT,2025-07-30
59912,31,245.75,ES,2025-08-13
59913,186,107.55,FR,2025-03-09
59914,228,286.18,IT,2025-01-29
59915,110,353.21,FR,2025-03-13
59916,95,290.19,ES,2025-07-14
59917,229,413.02,FR,2025-02-27
59918,249,377.91,US,2025-11-01
59919,26,347.63,ES,2025-08-09
59920,477,363.75,ES,2026-01-04
59921,246,98.96,ES,2025-08-15
59922,239,94.69,FR,2025-09-15
59923,396,447.57,US,2025-09-28
59924,490,139.52,IT,2025-03-16
59925,11,290.6,US,2025-08-21
59926,53,325.83,ES,2025-07-27
59927,113,290.01,US,2025-12-25
59928,343,165.59,US,2025-02-10
59929,136,87.38,DE,2025-08-17
59930,189,26.78,US,2025-05-12
59931,354,57.74,IT,2025-08-23
59932,397,418.66,FR,2026-01-09
59933,361,227.98,FR,2025-07-29
59934,151,248.49,IT,2025-02-20
59935,110,188.03,DE,2025-10-18
59936,317,386.86,US,2025-02-13
59937,85,382.84,DE,2025-07-20
59938,448,320.47,ES,2025-06-24
59939,242,331.58,FR,2025-11-19
59940,424,292.51,FR,2025-04-25
59941,442,492.04,IT,2026-01-12
59942,373,96.31,IT,2025-06-04
59943,80,68.73,US,2025-12-12
59944,274,489.56,ES,2025-07-21
59945,216,140.2,FR,2025-12-07
59946,253,239.21,DE,2025-05-05
59947,207,199.16,ES,2025-11-07
59948,133,331.18,ES,2025-05-12
59949,445,236.22,ES,2025-06-20
59950,172,344.41,ES,2025-03-05
59951,435,272.37,ES,2025-02-15
59952,364,281.35,DE,2025-07-01
59953,43,224.69,ES,2025-07-17
59954,98,123.81,DE,2025-04-07
59955,28,159.46,DE,2025-10-23
59956,336,187.46,US,2025-04-25
59957,241,428.85,FR,2025-05-16
59958,46,403.89,US,2025-12-01
59959,270,108.17,US,2025-07-06
59960,295,424.56,DE,2025-03-17
59961,69,403.07,FR,2025-02-25
59962,51,223.05,DE,2025-12-02
59963,22,444.07,IT,2025-10-08
59964,271,135.74,FR,2025-11-05
59965,469,277.13,DE,2025-10-03
59966,246,341.21,FR,2025-08-04
59967,338,288.36,DE,2025-09-06
59968,40,241.65,IT,2025-08-10
59969,231,239.41,IT,2025-08-01
59970,94,453.12,ES,2025-06-14
59971,22,366.29,ES,2025-09-23
59972,132,461.9,FR,2025-08-04
59973,352,220.73,ES,2025-12-26
59974,421,376.69,US,2025-11-19
59975,206,83.1,US,2025-06-13
59976,224,26.61,DE,2025-10-31
59977,350,139.29,ES,2025-11-20
59978,488,89.71,DE,2025-06-18
59979,158,123.47,DE,2025-05-05
59980,451,228.42,DE,2025-01-18
59981,181,445.56,US,2025-05-28
59982,259,339.57,DE,2025-08-07
59983,391,191.44,ES,2026-01-10
59984,43,148.84,DE,2025-04-10
59985,306,125.93,US,2025-05-08
59986,494,26.26,ES,2025-07-02
59987,99,493.93,DE,2025-02-24
59988,47,134.1,DE,2025-10-27
59989,238,112.18,DE,2025-05-10
59990,472,458.31,IT,2025-01-31
59991,461,367.96,IT,2025-12-12
59992,58,320.37,FR,2025-09-07
59993,454,100.14,US,2025-09-23
59994,15,192.76,US,2025-08-12
59995,119,108.29,FR,2025-03-15
59996,41,471.72,DE,2025-12-16
59997,137,121.65,DE,2025-11-15
59998,22,370.52,FR,2025-02-21
59999,313,396.33,FR,2025-01-22
60000,453,189.56,DE,2025-09-13
60001,39,318.35,FR,2025-12-28
60002,216,366.2,FR,2025-05-09
60003,297,388.6,ES,2025-12-14
60004,124,419.16,IT,2025-09-08
60005,462,473.18,US,2026-01-03
60006,351,437.15,IT,2025-03-17
60007,263,43.59,IT,2025-07-20
60008,158,318.97,IT,2025-01-26
60009,156,266.25,FR,2025-11-05
60010,437,100.03,FR,2025-05-31
60011,43,170.07,DE,2025-08-22
60012,418,350.18,US,2025-07-18
60013,221,457.31,ES,2025-07-15
60014,296,461.72,US,2025-05-13
60015,260,325.88,DE,2025-07-28
60016,376,251.58,FR,2025-10-08
60017,471,357.68,IT,2025-02-23
60018,151,491.85,US,2025-10-30
60019,290,47.28,FR,2025-11-09
60020,34,465.97,IT,2026-01-06
60021,52,187.33,DE,2025-10-14
60022,474,194.36,FR,2025-06-25
60023,466,279.84,IT,2025-11-09
60024,172,498.24,US,2025-03-26
60025,254,319.32,ES,2025-08-02
60026,213,134.78,DE,2025-05-05
60027,480,235.25,US,2025-01-18
60028,199,485.79,IT,2025-09-06
60029,287,388.65,IT,2025-01-18
60030,96,111.44,FR,2025-09-18
60031,161,358.59,IT,2025-05-26
60032,415,125.14,IT,2025-09-25
60033,335,107.06,ES,2025-02-10
60034,438,482.63,US,2025-03-14
60035,157,316.35,US,2025-12-11
60036,233,111.11,US,2025-06-04
60037,364,60.24,IT,2025-02-02
60038,379,323.65,DE,2025-02-11
60039,244,88.52,IT,2025-11-16
60040,9,136.11,FR,2025-12-08
60041,225,421.76,ES,2025-02-16
60042,252,492.07,IT,2025-11-28
60043,364,138.19,FR,2025-07-14
60044,117,317.96,IT,2025-05-21
60045,176,271.39,DE,2025-06-12
60046,362,115.51,FR,2025-07-03
60047,59,117.33,DE,2025-03-17
60048,489,173.6,ES,2025-02-15
60049,319,115.68,FR,2025-05-22
60050,385,434.13,FR,2025-08-09
60051,127,303.31,IT,2025-03-31
60052,336,353.49,US,2025-09-10
60053,325,178.46,ES,2025-04-06
60054,224,279.94,US,2025-12-01
60055,6,478.86,IT,2026-01-08
60056,74,239.51,US,2025-10-07
60057,216,499.26,DE,2026-01-04
60058,230,414.61,IT,2025-08-18
60059,211,281.71,DE,2025-06-28
60060,166,247.09,DE,2025-08-02
60061,138,277.82,ES,2025-12-10
60062,387,83.88,ES,2025-06-04
60063,349,105.94,US,2025-07-12
60064,475,206.83,DE,2025-09-11
60065,145,470.6,DE,2025-08-19
60066,360,179.82,FR,2025-09-01
60067,368,274.4,DE,2025-12-26
60068,79,139.41,DE,2025-06-20
60069,244,495.72,DE,2025-09-22
60070,23,386.81,DE,2025-09-23
60071,371,75.78,US,2025-11-16
60072,422,433.18,US,2025-06-03
60073,101,127.59,ES,2025-10-19
60074,35,275.26,US,2025-04-06
60075,259,352.8,IT,2025-06-19
60076,134,299.02,US,2025-06-10
60077,467,445.89,IT,2025-11-22
60078,52,344.42,US,2025-10-25
60079,88,298.41,IT,2025-03-31
60080,224,398.79,IT,2025-06-17
60081,263,212.78,IT,2025-09-09
60082,99,280.4,FR,2025-10-15
60083,383,168.21,FR,2025-03-28
60084,268,109.05,FR,2025-07-02
60085,167,330.94,ES,2025-09-25
60086,105,176.51,DE,2025-02-04
60087,212,408.97,ES,2025-08-05
60088,353,465.02,FR,2025-12-05
60089,170,431.64,DE,2025-03-27
60090,494,129.07,DE,2025-04-06
60091,50,457.51,IT,2025-04-12
60092,61,179.17,ES,2025-11-18
60093,381,485.81,FR,2025-02-18
60094,132,208.73,FR,2025-11-10
60095,301,360.36,ES,2025-06-10
60096,149,54.16,US,2025-09-26
60097,434,128.42,DE,2025-09-22
60098,5,272.85,FR,2025-04-27
60099,65,29.78,US,2025-02-27
60100,33,282.6,US,2025-07-30
60101,171,428.95,ES,2025-12-14
60102,96,302.92,IT,2025-12-27
60103,277,40.03,DE,2025-04-17
60104,236,325.03,FR,2025-07-20
60105,72,245.94,IT,2025-10-25
60106,168,470.5,ES,2025-12-03
60107,200,442.72,FR,2026-01-11
60108,411,428.77,ES,2025-05-17
60109,62,98.27,US,2025-08-12
60110,446,488.7,US,2025-03-05
60111,402,280.3,US,2025-05-23
60112,279,326.28,IT,2025-10-24
60113,262,86.88,US,2025-02-04
60114,353,291.54,FR,2025-08-09
60115,409,428.57,US,2025-09-11
60116,432,420.07,US,2025-07-03
60117,96,147.58,ES,2025-12-19
60118,154,83.16,FR,2025-04-21
60119,46,315.82,ES,2025-09-22
60120,481,111.56,IT,2025-01-30
60121,486,439.67,US,2025-08-14
60122,196,248.72,ES,2025-03-11
60123,440,144.02,DE,2025-07-31
60124,259,452.04,DE,2025-06-19
60125,198,189.67,DE,2025-03-16
60126,167,349.82,ES,2025-04-10
60127,158,277.67,ES,2025-07-25
60128,128,19.83,US,2026-01-17
60129,56,228.31,ES,2025-04-01
60130,402,178.36,ES,2025-07-17
60131,29,495.78,ES,2025-11-28
60132,264,156.04,US,2025-09-26
60133,356,332.08,US,2025-08-05
60134,268,320.63,DE,2025-05-17
60135,89,308.96,DE,2025-02-17
60136,489,409.53,DE,2025-02-20
60137,467,428.94,DE,2025-06-23
60138,206,286.1,IT,2025-05-27
60139,425,188.02,IT,2025-09-18
60140,246,251.53,FR,2026-01-07
60141,210,156.36,IT,2025-06-18
60142,143,132.4,IT,2025-04-12
60143,284,332.31,US,2025-03-12
60144,237,448.33,DE,2025-07-29
60145,187,465.73,US,2025-04-24
60146,43,148.79,DE,2025-07-12
60147,127,284.6,IT,2025-07-02
60148,276,53.71,IT,2025-07-28
60149,284,117.38,ES,2025-08-30
60150,20,28.03,US,2025-02-14
60151,89,447.23,IT,2025-02-20
60152,164,355.24,FR,2025-05-24
60153,223,276.19,US,2025-05-09
60154,479,205.85,US,2025-06-19
60155,46,472.56,FR,2025-03-25
60156,156,494.5,ES,2025-05-24
60157,475,60.46,US,2025-03-23
60158,308,195.19,DE,2025-03-22
60159,36,445.53,IT,2026-01-05
60160,38,274.38,US,2025-12-30
60161,284,60.6,ES,2025-07-20
60162,202,325.63,US,2025-12-30
60163,474,438.43,ES,2026-01-12
60164,123,187.34,FR,2025-10-29
60165,239,436.44,IT,2025-11-21
60166,412,330.65,IT,2025-03-04
60167,426,132.46,DE,2025-11-13
60168,45,358.46,DE,2025-05-15
60169,203,302.28,US,2025-09-12
60170,51,428.03,FR,2025-02-20
60171,75,136.0,US,2025-10-06
60172,173,45.01,ES,2025-10-22
60173,365,301.59,US,2025-06-25
60174,383,473.91,US,2025-06-14
60175,371,308.55,IT,2026-01-12
60176,180,420.78,ES,2025-03-29
60177,347,227.16,DE,2025-05-18
60178,260,214.47,IT,2025-04-24
60179,130,291.52,FR,2025-01-31
60180,116,379.18,ES,2025-01-19
60181,499,161.44,FR,2025-09-22
60182,275,242.61,DE,2025-05-30
60183,245,42.35,ES,2025-06-05
60184,466,248.54,FR,2025-12-27
60185,102,140.93,ES,2025-12-09
60186,34,444.44,US,2025-11-19
60187,155,374.55,IT,2025-11-28
60188,318,276.31,ES,2025-06-29
60189,485,363.94,ES,2025-12-16
60190,125,51.3,DE,2025-11-15
60191,133,16.55,FR,2025-11-19
60192,340,333.45,DE,2025-07-16
60193,30,474.66,DE,2025-11-22
60194,232,63.5,FR,2025-03-11
60195,181,417.77,IT,2025-08-24
60196,415,400.34,ES,2025-12-16
60197,92,83.26,IT,2025-10-22
60198,176,118.42,DE,2026-01-14
60199,468,438.45,FR,2025-04-13
60200,392,323.52,FR,2025-04-01
60201,229,166.19,FR,2025-08-09
60202,268,214.16,US,2025-11-12
60203,244,278.83,FR,2025-04-29
60204,478,389.74,FR,2025-12-02
60205,174,11.94,DE,2025-10-20
60206,155,178.31,US,2025-11-08
60207,309,149.9,FR,2025-07-21
60208,329,367.8,IT,2025-07-26
60209,415,317.65,FR,2025-07-24
60210,181,41.25,DE,2025-08-18
60211,426,404.33,US,2025-10-02
60212,373,20.1,DE,2025-02-01
60213,193,188.98,US,2025-05-12
60214,196,65.35,ES,2025-02-05
60215,128,397.91,DE,2025-02-25
60216,272,292.16,DE,2025-10-02
60217,472,259.21,US,2025-06-10
60218,95,131.6,FR,2025-07-20
60219,477,450.74,IT,2025-09-22
60220,270,434.26,FR,2025-04-08
60221,214,69.04,IT,2025-07-26
60222,334,286.08,IT,2025-09-28
60223,146,63.64,DE,2025-05-26
60224,250,174.09,IT,2025-08-13
60225,14,17.45,US,2025-07-13
60226,460,314.79,US,2025-12-24
60227,75,37.79,DE,2025-01-19
60228,324,157.79,IT,2025-05-10
60229,273,35.5,ES,2026-01-06
60230,389,253.3,IT,2025-03-29
60231,334,364.84,US,2025-06-19
60232,491,168.32,IT,2025-06-03
60233,330,18.61,ES,2025-04-16
60234,143,41.14,US,2025-02-13
60235,239,305.42,IT,2025-10-06
60236,347,62.3,FR,2025-12-24
60237,255,262.15,IT,2025-09-22
60238,129,145.31,US,2025-10-11
60239,364,332.02,ES,2025-06-11
60240,147,491.41,FR,2025-02-08
60241,12,23.23,DE,2025-10-25
60242,99,405.34,FR,2025-06-13
60243,464,68.01,IT,2025-04-22
60244,398,104.92,DE,2026-01-02
60245,401,471.53,FR,2025-09-25
60246,135,247.01,IT,2025-06-21
60247,307,260.14,DE,2025-05-02
60248,76,212.12,IT,2025-07-12
60249,181,369.76,IT,2025-12-24
60250,255,357.79,DE,2025-08-02
60251,499,252.55,IT,2025-11-04
60252,275,151.18,US,2025-04-03
60253,488,112.81,US,2025-04-29
60254,24,92.16,DE,2025-06-17
60255,310,462.57,US,2026-01-03
60256,107,475.06,ES,2025-04-02
60257,117,425.01,DE,2025-06-06
60258,170,326.82,IT,2025-10-09
60259,52,210.28,IT,2025-11-17
60260,478,109.74,US,2025-11-13
60261,240,392.65,DE,2025-08-20
60262,359,348.57,FR,2025-07-02
60263,6,244.61,IT,2025-12-24
60264,429,478.68,FR,2025-07-03
60265,82,110.31,US,2025-05-25
60266,81,163.79,IT,2025-06-28
60267,108,142.65,ES,2025-09-05
60268,81,193.9,IT,2025-02-02
60269,231,286.87,IT,2025-03-21
60270,142,167.75,ES,2025-11-30
60271,311,231.26,FR,2025-06-11
60272,428,94.06,ES,2025-03-22
60273,445,428.13,US,2025-01-20
60274,21,115.09,IT,2025-05-12
60275,5,399.6,IT,2025-05-14
60276,39,349.19,DE,2025-09-08
60277,270,422.47,FR,2025-09-05
60278,322,38.39,IT,2025-01-26
60279,279,71.56,FR,2025-09-07
60280,105,382.87,FR,2025-08-07
60281,315,199.68,US,2025-03-10
60282,284,302.0,US,2025-02-25
60283,270,161.45,DE,2025-11-11
60284,182,280.66,FR,2025-04-17
60285,279,439.13,US,2025-03-13
60286,161,461.55,FR,2025-07-30
60287,408,67.77,US,2025-06-23
60288,78,289.89,FR,2025-12-02
60289,482,391.32,DE,2025-12-26
60290,133,105.87,ES,2025-06-30
60291,366,186.56,US,2025-05-14
60292,104,477.58,FR,2025-07-15
60293,194,245.46,US,2025-03-01
60294,225,196.03,ES,2025-11-07
60295,187,305.53,DE,2025-09-08
60296,46,136.34,FR,2025-07-23
60297,294,170.79,US,2025-12-28
60298,121,395.58,DE,2025-07-11
60299,377,317.08,FR,2025-05-06
60300,214,371.36,ES,2025-05-23
60301,342,389.09,IT,2026-01-18
60302,265,69.88,ES,2025-05-07
60303,148,32.58,IT,2025-08-23
60304,84,217.21,FR,2025-02-06
60305,32,272.52,DE,2025-12-03
60306,9,367.48,ES,2025-03-04
60307,358,38.52,US,2025-02-26
60308,377,382.97,IT,2025-02-28
60309,12,106.97,DE,2025-04-08
60310,494,269.01,US,2025-08-31
60311,283,74.82,FR,2025-05-04
60312,282,159.17,IT,2025-05-15
60313,4,154.56,DE,2025-03-13
60314,309,267.81,FR,2025-11-18
60315,119,37.78,ES,2025-05-13
60316,112,259.71,FR,2025-02-04
60317,239,433.59,US,2025-07-22
60318,81,38.92,ES,2025-04-17
60319,296,221.95,IT,2025-08-26
60320,494,246.01,ES,2025-02-06
60321,445,424.13,DE,2025-09-06
60322,273,53.89,DE,2025-10-12
60323,189,353.79,IT,2025-08-09
60324,159,63.16,DE,2025-02-23
60325,151,15.88,US,2025-07-26
60326,120,445.09,US,2025-05-18
60327,369,380.06,ES,2025-05-17
60328,494,278.51,FR,2025-10-09
60329,159,80.06,IT,2025-09-07
60330,480,319.04,ES,2025-10-12
60331,352,81.12,DE,2025-12-24
60332,431,495.16,DE,2025-10-18
60333,332,418.75,FR,2025-05-26
60334,481,345.36,US,2025-05-17
60335,189,21.85,ES,2025-02-18
60336,344,212.19,US,2025-04-19
60337,89,151.72,ES,2025-06-05
60338,117,255.97,IT,2025-12-30
60339,434,431.6,FR,2026-01-16
60340,387,337.26,FR,2025-11-16
60341,173,86.67,US,2025-10-24
60342,249,169.6,IT,2025-07-08
60343,319,20.52,US,2025-09-20
60344,481,88.63,US,2025-08-21
60345,3,416.94,DE,2025-11-28
60346,297,275.52,DE,2025-07-04
60347,193,367.29,IT,2025-11-19
60348,71,356.52,ES,2026-01-10
60349,154,347.94,DE,2025-11-14
60350,259,453.2,IT,2025-11-27
60351,140,284.35,IT,2025-04-22
60352,23,171.3,US,2025-08-10
60353,305,356.28,ES,2025-10-16
60354,119,492.33,US,2025-02-06
60355,360,403.18,ES,2025-08-29
60356,317,299.4,US,2025-11-09
60357,68,148.7,IT,2025-12-19
60358,323,119.66,US,2025-09-04
60359,490,205.53,DE,2025-09-29
60360,320,281.36,ES,2025-06-27
60361,300,115.58,ES,2025-10-23
60362,295,337.82,FR,2025-05-18
60363,165,499.47,FR,2025-08-15
60364,444,172.35,FR,2025-02-03
60365,190,264.03,IT,2025-12-13
60366,39,421.7,DE,2025-08-20
60367,333,39.55,FR,2025-12-04
60368,200,273.29,DE,2025-05-20
60369,145,353.54,DE,2025-04-19
60370,442,391.43,FR,2025-03-15
60371,109,120.84,DE,2025-09-14
60372,486,313.57,DE,2025-11-14
60373,464,328.98,ES,2025-11-23
60374,100,36.38,DE,2026-01-12
60375,471,52.52,DE,2025-03-23
60376,375,81.66,ES,2025-07-21
60377,97,120.62,US,2025-09-12
60378,57,251.93,FR,2025-08-15
60379,341,251.72,IT,2025-03-05
60380,463,109.94,FR,2025-03-21
60381,454,258.71,DE,2025-06-23
60382,302,231.36,US,2025-01-27
60383,233,202.26,ES,2025-10-08
60384,173,232.17,DE,2025-04-11
60385,393,176.39,FR,2025-10-08
60386,384,413.89,DE,2025-05-30
60387,91,415.83,US,2025-03-04
60388,379,372.97,ES,2025-04-06
60389,444,182.86,DE,2026-01-03
60390,90,288.15,US,2025-12-02
60391,213,346.9,FR,2025-06-28
60392,28,113.15,US,2025-04-17
60393,381,326.23,DE,2025-03-09
60394,235,72.66,US,2025-12-25
60395,75,435.3,FR,2025-02-11
60396,195,373.52,IT,2025-03-23
60397,24,393.41,ES,2025-02-25
60398,482,137.14,FR,2026-01-11
60399,227,43.29,IT,2025-01-29
60400,125,308.34,US,2025-07-14
60401,199,120.43,ES,2025-12-27
60402,361,299.71,DE,2025-05-26
60403,443,421.1,DE,2025-06-20
60404,307,318.6,IT,2025-06-21
60405,415,276.24,US,2025-01-28
60406,479,251.43,ES,2026-01-17
60407,123,184.65,US,2025-09-18
60408,152,34.71,IT,2025-09-27
60409,23,306.0,ES,2025-08-09
60410,235,21.17,ES,2025-10-02
60411,358,335.1,ES,2025-09-29
60412,44,140.71,ES,2026-01-18
60413,137,70.3,FR,2025-02-08
60414,131,468.54,US,2025-01-18
60415,71,419.6,FR,2025-07-28
60416,91,233.3,DE,2025-07-08
60417,320,58.25,ES,2025-03-18
60418,492,237.36,IT,2025-05-12
60419,274,195.72,FR,2025-10-19
60420,131,412.42,US,2025-02-24
60421,411,179.99,DE,2025-02-10
60422,426,283.49,DE,2025-03-06
60423,58,459.42,FR,2025-08-21
60424,140,117.98,IT,2025-05-11
60425,487,104.86,FR,2025-04-03
60426,169,486.19,ES,2025-09-13
60427,405,109.49,ES,2025-09-21
60428,444,131.54,FR,2026-01-06
60429,273,174.48,IT,2025-08-05
60430,371,224.09,FR,2025-05-23
60431,25,126.69,FR,2025-04-23
60432,481,168.28,FR,2025-04-19
60433,467,30.28,DE,2025-06-18
60434,351,277.73,FR,2025-09-27
60435,375,304.34,US,2025-10-10
60436,254,110.24,ES,2025-04-17
60437,478,96.44,US,2025-06-27
60438,155,93.79,DE,2025-07-29
60439,439,479.81,DE,2025-10-13
60440,230,185.18,US,2025-10-03
60441,136,388.99,US,2025-03-16
60442,347,333.52,IT,2025-01-18
60443,485,368.89,IT,2025-11-07
60444,51,462.49,IT,2025-01-26
60445,184,239.47,FR,2025-03-18
60446,11,320.28,FR,2025-12-07
60447,310,139.06,US,2025-06-30
60448,229,372.32,IT,2025-10-07
60449,264,365.52,IT,2025-10-28
60450,252,463.64,ES,2025-02-06
60451,96,85.16,ES,2025-03-25
60452,137,265.88,US,2025-11-26
60453,2,190.32,DE,2025-02-08
60454,228,377.92,IT,2025-09-01
60455,115,428.36,FR,2025-04-28
60456,205,167.51,FR,2025-10-04
60457,489,436.91,US,2025-10-14
60458,128,17.47,DE,2025-07-29
60459,483,462.04,DE,2025-01-31
60460,397,184.71,DE,2025-08-04
60461,66,169.44,IT,2025-03-11
60462,229,259.86,IT,2025-11-05
60463,491,433.98,IT,2025-04-09
60464,33,351.58,ES,2025-10-22
60465,317,28.4,IT,2025-02-21
60466,49,140.49,US,2025-11-14
60467,99,86.33,ES,2025-07-24
60468,107,193.79,US,2025-09-11
60469,228,348.51,FR,2025-05-08
60470,155,355.94,DE,2025-07-15
60471,186,252.83,FR,2025-02-11
60472,84,487.22,ES,2025-05-18
60473,212,303.14,IT,2025-03-26
60474,338,365.23,IT,2025-03-03
60475,104,308.75,US,2025-03-31
60476,235,248.12,IT,2025-02-22
60477,1,447.68,DE,2025-05-09
60478,206,488.02,IT,2025-12-19
60479,443,296.37,FR,2025-08-18
60480,480,69.51,US,2025-03-01
60481,111,35.61,IT,2025-09-21
60482,14,327.87,US,2025-04-27
60483,260,123.02,IT,2025-11-15
60484,147,332.11,US,2025-02-26
60485,33,488.75,ES,2025-04-18
60486,497,217.87,IT,2025-07-01
60487,2,191.36,FR,2026-01-02
60488,131,235.39,ES,2025-11-06
60489,101,116.88,US,2025-06-27
60490,484,112.2,FR,2025-11-28
60491,296,341.65,IT,2025-08-07
60492,422,233.86,FR,2025-10-13
60493,224,469.74,FR,2025-06-05
60494,160,87.08,US,2025-10-28
60495,339,356.74,FR,2025-09-18
60496,58,56.43,ES,2025-12-12
60497,463,108.27,ES,2025-07-31
60498,104,247.97,FR,2025-08-16
